	miRNA_names	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	change
151	hsa-mir-29b-2	1523.22654895606	-0.423592710475011	0.111941721448655	-3.78404677892419	0.000154298802795159	0.000471650950388038	No change
153	hsa-mir-301a	37.8435906473144	0.915129734938325	0.137278922639043	6.66620714488368	2.62498699941255e-11	2.03850341756182e-10	No change
155	hsa-mir-3074	18.7590613180033	0.569932985333231	0.190097038791261	2.99811606197114	0.00271654198673799	0.00646867180267444	No change
157	hsa-mir-30b	1425.24667001379	-0.334467486275104	0.108459922660588	-3.0837887218653	0.00204382685159368	0.00504807663631449	No change
158	hsa-mir-30c-1	835.043838370136	-0.883812345522715	0.102592648042557	-8.61477271895836	7.0080477606048e-18	1.16880023298314e-16	No change
160	hsa-mir-30d	18570.3088422502	-0.39640846116572	0.0970034662638792	-4.08653913549199	4.37855656613213e-05	0.00014859510866165	No change
161	hsa-mir-30e	30135.0775632725	-0.845658119016292	0.0860371569814788	-9.82898725022186	8.44638723543388e-23	2.42692859898134e-21	No change
164	hsa-mir-3129	1.20981372405803	0.906261817889257	0.295764390806227	3.0641343111619	0.00218300879044485	0.00534589084478256	No change
167	hsa-mir-3152	0.286667342768004	-0.963382252480638	0.393592882449601	-2.44766177295901	0.0143786560900578	0.0291632977638348	No change
169	hsa-mir-3170	3.73310631173064	0.904916840533286	0.277403403211018	3.26209711221504	0.0011059125059446	0.00288005009100979	No change
178	hsa-mir-320b-2	16.0662350735742	0.969483115139461	0.179308816739947	5.40677883422493	6.41682981792141e-08	3.02257229674768e-07	No change
179	hsa-mir-320c-2	1.43342267074678	0.663255594381547	0.290785088763286	2.28091336183153	0.0225535741179597	0.043786443445228	No change
180	hsa-mir-323b	11.8489075980767	0.965081662607531	0.243735276545779	3.95954855729005	7.50915759666784e-05	0.00024656202639398	No change
181	hsa-mir-326	22.1169886953984	-0.975021379418357	0.16834818285974	-5.7916952999172	6.96794708067583e-09	3.77759143619029e-08	No change
183	hsa-mir-331	72.0452598440606	0.313412577370416	0.120792586040989	2.59463422087896	0.00946916330659755	0.0203551590281473	No change
185	hsa-mir-337	87.3492052495669	-0.619398700902621	0.149367617415864	-4.14680713007635	3.37143831498943e-05	0.000115784056873342	No change
186	hsa-mir-340	65.8538124137864	-0.294179373338933	0.105796706280322	-2.78060994223645	0.00542568844358634	0.0122113405701604	No change
187	hsa-mir-34a	567.631815964657	0.319147481213025	0.124301039568712	2.56753670218989	0.010242394603671	0.0216395689910892	No change
188	hsa-mir-34b	3.18156267989126	0.884235150215267	0.228994067064799	3.86138890648662	0.000112744274822068	0.000354691842688404	No change
189	hsa-mir-34c	14.748458916849	0.949227860450918	0.171708985105697	5.52811991676856	3.23680782443994e-08	1.6127909506747e-07	No change
190	hsa-mir-361	1276.34259108268	-0.266014456942546	0.0802869781866443	-3.31329516878986	0.000922036162677655	0.00247599742127146	No change
191	hsa-mir-3613	37.1200021974776	0.864687501821414	0.139964374512462	6.17791137804443	6.49551559797395e-10	4.14750699663225e-09	No change
192	hsa-mir-3614	19.2230737084663	0.593212045829683	0.184566807321726	3.21407762553767	0.00130864289551824	0.00336369708363413	No change
194	hsa-mir-362	63.5098223729848	0.951623945736555	0.141780858073296	6.71193529696791	1.92059861988592e-11	1.53292223179784e-10	No change
199	hsa-mir-3653	15.8444355244111	0.464797112461744	0.179614671135736	2.587745808974	0.00966062407882961	0.0206125196929483	No change
204	hsa-mir-3664	1.62192476656677	0.999427653547821	0.333208324604993	2.99940781711444	0.00270504965776656	0.00645914904430685	No change
207	hsa-mir-3680-1	0.893855299600894	0.97380395815143	0.35467172571607	2.74564868734702	0.00603913946573678	0.0134168510810956	No change
215	hsa-mir-374a	2426.758259266	-0.477118491338631	0.10041938699142	-4.75125875225067	2.02154245883452e-06	7.92077090688796e-06	No change
216	hsa-mir-374b	268.482912883868	-0.511590070431943	0.0939427672343262	-5.44576326089967	5.15837068794147e-08	2.45663841602517e-07	No change
217	hsa-mir-376b	7.50581096105096	0.43494764842834	0.174618881433591	2.49083973541404	0.0127441590722895	0.0262182938432305	No change
220	hsa-mir-378d-1	1.63024400369813	-0.901999174897515	0.230857619345239	-3.90716657936514	9.33847747333883e-05	0.0003003644620156	No change
223	hsa-mir-379	2083.34795166422	-0.449380784401096	0.135767499585823	-3.30992900194813	0.000933196386262661	0.00249270106251471	No change
224	hsa-mir-381	179.976654026078	-0.972685590330587	0.129713345203141	-7.49873182907502	6.44382057880111e-14	7.30864913016653e-13	No change
225	hsa-mir-382	67.9777495423919	0.559281056515868	0.127639258151287	4.38173227121837	1.17739434827365e-05	4.28233724983919e-05	No change
