id	filename	md5	size	state
3d899450-0c46-4f7a-a0b7-1bee3e1d1c71	3d899450-0c46-4f7a-a0b7-1bee3e1d1c71/5901cd05-fdce-418c-87ed-fc07eedcd4fa.mirbase21.mirnas.quantification.txt	bb52b117222820dbd8c024caf3fbc5c4	50287	validated
3e34e59a-2da7-4597-b926-38e9e6fe1f13	3e34e59a-2da7-4597-b926-38e9e6fe1f13/ba22d6a2-31e7-4617-adb6-c13e994a20ee.mirbase21.mirnas.quantification.txt	ff187949a55309da007d77b2139f77db	50559	validated
3e4856bb-34ba-4802-b9d0-aebacc0f5d25	3e4856bb-34ba-4802-b9d0-aebacc0f5d25/166de38a-ebe7-44be-afd2-3de92b90738f.mirbase21.mirnas.quantification.txt	55dc0498bdaf441308d8d1d3943ea620	50272	validated
3f0f03a9-8e69-47ab-be4f-aa5a011a2101	3f0f03a9-8e69-47ab-be4f-aa5a011a2101/b8d0dc02-35c8-4c82-b7c3-7ce0269a62a6.mirbase21.mirnas.quantification.txt	bd0d098a501815840a4e994feaee1d1f	50274	validated
3f1002b3-c650-42b0-b42c-c6d9016798f5	3f1002b3-c650-42b0-b42c-c6d9016798f5/e33fd34f-73d9-4d6a-a811-9efe3d9ba65d.mirbase21.mirnas.quantification.txt	1e25a974fadb929eb856fedd0a79e048	50254	validated
3f3c5645-3443-45ea-8ed0-135ec406ae42	3f3c5645-3443-45ea-8ed0-135ec406ae42/7e27a458-e534-4c75-a824-31b6686cc57c.mirbase21.mirnas.quantification.txt	6782eebd0434f52a5a16c9ece3af667d	50164	validated
3fa554d8-8c63-4dc4-b35b-1a53ab247051	3fa554d8-8c63-4dc4-b35b-1a53ab247051/bcf62ead-e26a-4660-a331-f4ae4a7bb6b6.mirbase21.mirnas.quantification.txt	1a6df509487cf082d3aa2f8ebee32016	50040	validated
412c631e-9d91-408d-a1be-7a8bcfb8f0b1	412c631e-9d91-408d-a1be-7a8bcfb8f0b1/1000d522-4229-4efb-93d0-05b79d9c10a9.mirbase21.mirnas.quantification.txt	e8048939df5401add7092cff86aeb6b4	50246	validated
413648cc-7aba-4d1a-80ac-46e6f694496d	413648cc-7aba-4d1a-80ac-46e6f694496d/4f0f3861-f281-49bc-8fd3-162e1f082f35.mirbase21.mirnas.quantification.txt	4cfb73309515fdf89acf80238e3581dd	50383	validated
42e38db5-9db6-4b4e-ac39-afcf7a4dded2	42e38db5-9db6-4b4e-ac39-afcf7a4dded2/71f38d1d-6bca-4815-8f44-c19a91222351.mirbase21.mirnas.quantification.txt	281773781620fab8c06e96cbd0b27cef	50116	validated
42eff6c9-570b-4fb4-aaf0-5456226a3f73	42eff6c9-570b-4fb4-aaf0-5456226a3f73/c06726d7-bc78-4398-ba8f-46d152554e06.mirbase21.mirnas.quantification.txt	847a9c55e0e75c3087c111d0c074506c	50029	validated
433349e9-1fe2-4cd5-a7ba-dca7ab913c41	433349e9-1fe2-4cd5-a7ba-dca7ab913c41/2744303a-1986-4c94-8d16-7b398c733fa7.mirbase21.mirnas.quantification.txt	02b368ed0983fa5e23371183b32bbc7d	50291	validated
44071531-f4d9-418d-9f31-34063dd3cc53	44071531-f4d9-418d-9f31-34063dd3cc53/3bb6734a-b0aa-40fa-8c33-d5f30459a662.mirbase21.mirnas.quantification.txt	372badb2e4657b7a2830b309a51d585a	50380	validated
442ac08e-3f3c-4eaf-a667-fce4022c45af	442ac08e-3f3c-4eaf-a667-fce4022c45af/6256e080-1a6e-4e61-9b7b-22bc12bd1ded.mirbase21.mirnas.quantification.txt	0dbd466de2a7db954bfe7231d71dd019	50253	validated
446ce98f-db28-48cf-86dd-0d2b34538fc5	446ce98f-db28-48cf-86dd-0d2b34538fc5/b5bc67ec-15c7-47db-b84b-b95787708e10.mirbase21.mirnas.quantification.txt	ec382bad73a4186556e985e24c63a64d	50548	validated
448d630f-44d7-4113-ab17-1d2ce3dead6f	448d630f-44d7-4113-ab17-1d2ce3dead6f/7867b9de-402b-4391-b85e-2699bd19a4e0.mirbase21.mirnas.quantification.txt	9766586cbb696832b97ca1c7d5b9cbc2	50075	validated
44b13078-8484-4bda-8613-95fb699dc7ff	44b13078-8484-4bda-8613-95fb699dc7ff/ea9513ad-3ada-4609-9457-52055509536e.mirbase21.mirnas.quantification.txt	7ef91bde711caa7880868c936da6b012	50315	validated
44b38c7b-9f9f-4790-9068-7be5bf7bbdec	44b38c7b-9f9f-4790-9068-7be5bf7bbdec/44806c5d-393c-44fc-9b1c-c66a0d7e63aa.mirbase21.mirnas.quantification.txt	d71a109d84df00e1d49e0b41e232e130	50087	validated
4531585e-ebfd-4277-8c0b-f336f38adfb1	4531585e-ebfd-4277-8c0b-f336f38adfb1/7f3a0b4e-0a02-405e-aa2f-cd5a51a8b5db.mirbase21.mirnas.quantification.txt	92bd1b77a748909096b99e8c0d4bac2b	50352	validated
45571f7c-62fe-4b4e-b47b-90e2ad3b1d48	45571f7c-62fe-4b4e-b47b-90e2ad3b1d48/c45d9dcf-5199-4668-acb3-b319cee72cb4.mirbase21.mirnas.quantification.txt	a2db775b9a375e2187f696311a1d51b4	50317	validated
46bd2389-d001-4ad6-b2c1-584b7863e0c6	46bd2389-d001-4ad6-b2c1-584b7863e0c6/c44be865-5da0-44d6-a181-a9b6a1da7b22.mirbase21.mirnas.quantification.txt	3fc3daac664705fc623952d7b194afdc	50212	validated
4729d739-3507-4b85-9e2e-b368800f154c	4729d739-3507-4b85-9e2e-b368800f154c/e0022da0-04b0-44b3-8b06-2ded62a99061.mirbase21.mirnas.quantification.txt	4fd55f159330991c4ccd82c97f7a2d22	50268	validated
47cb936f-8d78-4d28-8f07-547fd239f338	47cb936f-8d78-4d28-8f07-547fd239f338/7b668ac7-22ec-47f7-a055-3d425fd4435a.mirbase21.mirnas.quantification.txt	9756661c7bfd72fa6ac04097758dccf3	50357	validated
4817d2ef-4aa3-49c9-ba36-522ec6afb5e7	4817d2ef-4aa3-49c9-ba36-522ec6afb5e7/c02841ed-22af-470c-beb4-e684afe1ade3.mirbase21.mirnas.quantification.txt	edd6e3cf9d1a45f8d2f6e85e5240f552	50245	validated
48512759-ce8f-4152-8e91-fe1c196562fa	48512759-ce8f-4152-8e91-fe1c196562fa/3620db97-5ed9-48f7-bdf1-7116e4e813bb.mirbase21.mirnas.quantification.txt	88a05edf798586cf8752315f834afbf1	50181	validated
487aea7f-b13f-424b-8b00-4a1b24c99676	487aea7f-b13f-424b-8b00-4a1b24c99676/f06b1053-f2b9-4e70-b00a-cbff22753312.mirbase21.mirnas.quantification.txt	45ceef45afab2a0786b63809005bc36c	50220	validated
494fb954-3b5b-4ba0-b172-c204027d7a8b	494fb954-3b5b-4ba0-b172-c204027d7a8b/318e87db-4414-4d65-995e-6b2ab7903681.mirbase21.mirnas.quantification.txt	5992dcf63ad9579fc49ee9b5dd8e43d4	50302	validated
49e2c94e-4814-4ead-8d0c-09c5947485c0	49e2c94e-4814-4ead-8d0c-09c5947485c0/956524b3-d119-43b8-af72-71137a3adca0.mirbase21.mirnas.quantification.txt	0544f8aeaf9c6c43ce7ceda411ad4504	50299	validated
4ac19ad1-0d0b-45fb-a197-ade43bbcab94	4ac19ad1-0d0b-45fb-a197-ade43bbcab94/42ad728c-d974-498f-9c33-a69fa0cc2128.mirbase21.mirnas.quantification.txt	ed91d388b43f5271768f57b1cad60536	50313	validated
4bccc43d-216e-47ff-b55d-c7f6d4392c1e	4bccc43d-216e-47ff-b55d-c7f6d4392c1e/8a045773-8f97-4a39-9cfa-58984e5e41eb.mirbase21.mirnas.quantification.txt	d3e52f76596768512bcfd644601312ec	50295	validated
4c91a77e-0a9d-47f9-bf52-38393eea4907	4c91a77e-0a9d-47f9-bf52-38393eea4907/8886c8f1-a2e6-4530-88ca-8bd3317a9543.mirbase21.mirnas.quantification.txt	4f459814eded0485d6c4edfdaf24c269	50169	validated
4d3c1426-fa65-4609-a3a9-47b99b2b1394	4d3c1426-fa65-4609-a3a9-47b99b2b1394/2239b2bd-48ec-436a-bb53-79272eacc79f.mirbase21.mirnas.quantification.txt	ea8aa4c1844c692c7bfc9f6abfae4958	50072	validated
4d4ace73-9bc1-4510-8c2c-3c4239c01897	4d4ace73-9bc1-4510-8c2c-3c4239c01897/acc95e12-3168-4421-bfc8-42609f6569c7.mirbase21.mirnas.quantification.txt	b18ed474e0c7b47466a49238fc8e9c7a	50243	validated
4d4d2f3f-e12e-48ec-9b5d-4fa4321a2bd6	4d4d2f3f-e12e-48ec-9b5d-4fa4321a2bd6/add7015f-2f55-4173-82e6-596d2fde1db1.mirbase21.mirnas.quantification.txt	6921a74646fce24104315ba08749d3d2	50104	validated
4de0aa48-50c5-4581-98ba-996c2b117f6b	4de0aa48-50c5-4581-98ba-996c2b117f6b/d719bc04-34bc-46fa-ba7f-affc3a96ba76.mirbase21.mirnas.quantification.txt	f50b16f2e2988e50cffdf23232faeae3	50136	validated
4de62f88-f6f5-4781-9e6b-7f36637e94a1	4de62f88-f6f5-4781-9e6b-7f36637e94a1/bb53316a-9341-4a28-a870-5e2944c298fd.mirbase21.mirnas.quantification.txt	d4cc410c0d5fc44c8e4fee02d9bce6bb	50219	validated
4df22b69-9a42-4828-8e4d-6366ebb8aa9a	4df22b69-9a42-4828-8e4d-6366ebb8aa9a/b2152109-1179-441c-a456-cd2026e6803a.mirbase21.mirnas.quantification.txt	1c895941df91add244336b381245d687	50294	validated
4ea40891-ffa4-4dbd-93a6-7ce2ffefba52	4ea40891-ffa4-4dbd-93a6-7ce2ffefba52/d43f08e4-41ff-4638-ad82-eb763344301d.mirbase21.mirnas.quantification.txt	df37276cc3e5495c8315e60b96501e20	50327	validated
4ee2ab5d-622e-4a84-aa7f-13d66e757722	4ee2ab5d-622e-4a84-aa7f-13d66e757722/a65c995d-afd0-48ce-adbe-4304858e6898.mirbase21.mirnas.quantification.txt	b81f1e1336422ef6e10b53d734756236	50245	validated
4ee51caa-c13a-4842-861e-b23fc93881a6	4ee51caa-c13a-4842-861e-b23fc93881a6/97a0b501-75f2-4c26-88b6-23ad547f9366.mirbase21.mirnas.quantification.txt	6b9bd3f3d40c73c76eab00b00d4dc9a1	50124	validated
4ef37c76-8f51-4c1d-8569-36f1dec10c19	4ef37c76-8f51-4c1d-8569-36f1dec10c19/d076917b-721d-4e32-a90e-191bb0b4ec40.mirbase21.mirnas.quantification.txt	a6356d47138633cb7729396fb2efc07e	50283	validated
4f0d62cd-b062-432e-bd87-a670f65a62de	4f0d62cd-b062-432e-bd87-a670f65a62de/fa7c9692-cc6a-4b8d-9fab-94366f1b91d1.mirbase21.mirnas.quantification.txt	089ad6c8d6ea5583071103c0cb956de7	50295	validated
5021fc0f-f673-41d2-a9e5-c2674f1f72e3	5021fc0f-f673-41d2-a9e5-c2674f1f72e3/5cecc05f-fbaf-423e-a713-ca62d710bb3a.mirbase21.mirnas.quantification.txt	19f92f5a474a06f0eaa700f2213b0e01	50620	validated
50734932-24f6-4d70-9f71-0df149c62621	50734932-24f6-4d70-9f71-0df149c62621/73abd439-7449-470a-87b5-66a32bc21e3a.mirbase21.mirnas.quantification.txt	44b2a3ff24e0510afab4e9de5f7a24ae	50234	validated
50bbfe07-9868-426b-8f28-c6b5e1e4fac2	50bbfe07-9868-426b-8f28-c6b5e1e4fac2/50167fc8-39f1-4d5d-9478-b5615a1b7354.mirbase21.mirnas.quantification.txt	7bcacc5327aeeba94114f767776b6af4	50388	validated
51026d1f-bc57-421b-9eeb-554504622a0d	51026d1f-bc57-421b-9eeb-554504622a0d/e0772264-1cbe-4df1-a3b7-ea6c9a9fc9b6.mirbase21.mirnas.quantification.txt	3423d148318979518b32b76d92593687	50225	validated
513d269b-dddd-4706-ba49-4a114b58550a	513d269b-dddd-4706-ba49-4a114b58550a/12d6df23-bae7-4b28-a985-ed0a5b36a7e0.mirbase21.mirnas.quantification.txt	75e4beecb6e91dc2b113e5f02fd2baab	50352	validated
52a5c90d-d0fb-4156-9c38-b2bd7db60489	52a5c90d-d0fb-4156-9c38-b2bd7db60489/2c57e8f9-cd9a-4e3d-867a-54276db19716.mirbase21.mirnas.quantification.txt	6e68396080be40700e8b4cbfcfd2cb98	50277	validated
52b0e32d-5d4b-4a50-8425-0e8686a29861	52b0e32d-5d4b-4a50-8425-0e8686a29861/15ba82ef-2e2e-4163-bbdd-5712356e7771.mirbase21.mirnas.quantification.txt	790f4e70f385477c75f741a0402eabb1	50175	validated
52e67811-bdcd-4399-936e-ff4c1b5aa479	52e67811-bdcd-4399-936e-ff4c1b5aa479/ef2e944d-62fb-4346-84cd-60f2d0d41661.mirbase21.mirnas.quantification.txt	3d7c747bac31870f05da20cea2c55c19	50423	validated
540fdcf9-9914-44c1-b18b-4bf901fca2a5	540fdcf9-9914-44c1-b18b-4bf901fca2a5/541ae18e-3362-4039-b39c-204ab9ab007c.mirbase21.mirnas.quantification.txt	1039d6dc1296490a1a362f1a93273611	50083	validated
54a9cbd2-6287-47de-ba25-e5cb658a92e0	54a9cbd2-6287-47de-ba25-e5cb658a92e0/083674a8-f099-47d4-8a24-c9ace24fedaa.mirbase21.mirnas.quantification.txt	93370510bd4a72d9c219efbc72b3ce74	50248	validated
55249136-7353-4bb6-af8a-549e3f64f916	55249136-7353-4bb6-af8a-549e3f64f916/61070106-413c-481b-8cfe-89f4d9d4e2ff.mirbase21.mirnas.quantification.txt	40babdfff59a341e113799fb04901391	50087	validated
556b12b6-0252-4835-8ddb-ff64be1d695b	556b12b6-0252-4835-8ddb-ff64be1d695b/d80bb1db-02b1-4d91-9edf-3c1cda4933a3.mirbase21.mirnas.quantification.txt	cae6a6e7d32776560901fa2e1fddf186	50276	validated
55d963cb-25b3-4507-9baa-433837ef3bfd	55d963cb-25b3-4507-9baa-433837ef3bfd/14a5b874-f5f6-4339-9866-dc0f10d9754e.mirbase21.mirnas.quantification.txt	2bebd63fd15c888be8de99e736956585	50164	validated
56e5ff28-3aaa-4b23-93f0-7397d5df6fb3	56e5ff28-3aaa-4b23-93f0-7397d5df6fb3/d428d1d0-a22d-48e0-8fe1-642af7f98106.mirbase21.mirnas.quantification.txt	b6afca2c4bb8c35aa8aec49159031765	50252	validated
58906d60-9f34-48b7-87a6-c8856e309678	58906d60-9f34-48b7-87a6-c8856e309678/04c124aa-57a0-46d4-af45-9e1b9ad96104.mirbase21.mirnas.quantification.txt	a555841ed74a89f063a864ee42f662a2	50395	validated
58f9fbec-9dc9-40ab-99ff-fa8062660702	58f9fbec-9dc9-40ab-99ff-fa8062660702/aa5bdfd8-2ad1-4c14-9dc1-9744d394507f.mirbase21.mirnas.quantification.txt	3d38c46482f2c0201f51981940152042	50122	validated
5906d39e-38da-439a-8792-146414a6cd1e	5906d39e-38da-439a-8792-146414a6cd1e/fa959e1d-cb2c-4dc7-a85b-577efbcc4a9a.mirbase21.mirnas.quantification.txt	561e837cb44db6fa51e6e28b8eef3c50	50114	validated
59f25bd4-7f88-4010-a2c7-3093bdcc08e5	59f25bd4-7f88-4010-a2c7-3093bdcc08e5/a03bb637-a527-4a23-a91d-96a91eab8e21.mirbase21.mirnas.quantification.txt	14de93bfe10e07846814a0f20fb85465	50362	validated
5a77f1cd-cfe4-453c-b466-935cf89d5a89	5a77f1cd-cfe4-453c-b466-935cf89d5a89/516e538d-1807-4bac-a567-b2ec13e06a48.mirbase21.mirnas.quantification.txt	9f42c871f5a095a6f2f4ec37e7ea12bb	50248	validated
5aa94fd1-7c86-4975-9709-90b6abb88635	5aa94fd1-7c86-4975-9709-90b6abb88635/28803a8d-9d31-473c-a9e9-4fc30fb3e6a4.mirbase21.mirnas.quantification.txt	c3795a79509b794e391e389590702561	50249	validated
5cb282eb-9fd0-45d4-802e-1626544360f4	5cb282eb-9fd0-45d4-802e-1626544360f4/59c95fce-b905-4fb4-a071-7f0d70d656e8.mirbase21.mirnas.quantification.txt	7cee939303c8f1557a6f360859ffb284	50049	validated
5ceb5a23-8762-4e45-b185-5826a44ed9a6	5ceb5a23-8762-4e45-b185-5826a44ed9a6/d2d1d058-f728-494d-8cfe-d217d8b5edc1.mirbase21.mirnas.quantification.txt	674418e7e3d563c91ed3434c24111c0d	50169	validated
5d070f3d-4652-4c81-b3f1-af1608278593	5d070f3d-4652-4c81-b3f1-af1608278593/527c8b1b-9ad7-4fc8-87ef-c190f3540942.mirbase21.mirnas.quantification.txt	4298995ff98cef2085651791890bacda	50161	validated
5d41ced8-fcf9-4c18-91b3-940fb54ab9a4	5d41ced8-fcf9-4c18-91b3-940fb54ab9a4/19e4a7d2-61a3-4556-813a-1520e7bc1ba2.mirbase21.mirnas.quantification.txt	0b7a8aa0e6e704552a24347f8a1d6e70	50055	validated
5db96a37-c95e-4314-9af1-63d21b9d3a89	5db96a37-c95e-4314-9af1-63d21b9d3a89/0fd2aa07-4142-4352-ac8b-a9d9c96227be.mirbase21.mirnas.quantification.txt	f128c2eda680a9aa7aea9d7dcd4371f5	50192	validated
5df316f9-4c7d-4647-bc2e-d9855296defa	5df316f9-4c7d-4647-bc2e-d9855296defa/edb3860f-7084-4a5f-837a-acaddc8dd3a6.mirbase21.mirnas.quantification.txt	b41dcb046181ece395e6a84faeecf839	50431	validated
5dfd7232-6ad8-4da5-a80d-27dadd8dd358	5dfd7232-6ad8-4da5-a80d-27dadd8dd358/b22dd2ca-e0a5-4f1d-b154-dbe4815ac7e9.mirbase21.mirnas.quantification.txt	137c79125d7a6c272189d9bdbe2336c7	50182	validated
5e25bb31-6117-422a-8c03-a44917234b1e	5e25bb31-6117-422a-8c03-a44917234b1e/de0a08cf-76f6-4c1f-ba52-9b8b1468ac70.mirbase21.mirnas.quantification.txt	3d2cbbaeb55fe8eec8fdaf0902ce3d82	50285	validated
5e38361a-398d-4f17-8b57-10dbf259f950	5e38361a-398d-4f17-8b57-10dbf259f950/3926f5db-1d17-4ca3-aadd-aa915a3da9b8.mirbase21.mirnas.quantification.txt	f08c9987d364ffa95e17f27aac4ab2b6	50189	validated
5ee42298-c0db-4b0f-9d69-47825b365da9	5ee42298-c0db-4b0f-9d69-47825b365da9/814431bd-5440-4210-8293-2b9ecf9da352.mirbase21.mirnas.quantification.txt	728217563bfe8afea90544928cc74c15	50148	validated
5f114f71-7ba2-4c3a-8069-ecfd98b4068c	5f114f71-7ba2-4c3a-8069-ecfd98b4068c/139f504f-7665-4491-ba32-bac1cc937173.mirbase21.mirnas.quantification.txt	4067d724929a2b619f5f11ec202815c6	50366	validated
5fbb5c51-2ff3-405e-95ce-bb985269abcc	5fbb5c51-2ff3-405e-95ce-bb985269abcc/6ebe2a9f-9a96-4e73-9d3c-a188d347c725.mirbase21.mirnas.quantification.txt	d165716c39f84af347c555d6eea4f2c7	50276	validated
617ebe59-414f-4d18-b56f-9ce283ee1343	617ebe59-414f-4d18-b56f-9ce283ee1343/a88a2898-1ff8-459a-aa75-62f5c4612da3.mirbase21.mirnas.quantification.txt	24dbb74a9bfcfeae51f05819f91cc121	50164	validated
61f25a28-223d-4a25-81b0-51573a614da6	61f25a28-223d-4a25-81b0-51573a614da6/57c61012-e0dc-40b4-8ef4-c80723c897df.mirbase21.mirnas.quantification.txt	2bd799b4d9e3494d1f5f8e8afaa9d38d	50501	validated
623ef586-c399-47cc-a920-88d3e9038f91	623ef586-c399-47cc-a920-88d3e9038f91/54463769-194d-4f85-8615-1200cc0595e1.mirbase21.mirnas.quantification.txt	e3b02b386a7aaca55cecc56d499b30b9	50187	validated
62854e94-4dd3-4910-b9f8-92373924d29c	62854e94-4dd3-4910-b9f8-92373924d29c/6cfd2ace-04af-4159-b24d-1f106c87d5ed.mirbase21.mirnas.quantification.txt	b87adc10327ad122552f0e2ec6a78e0b	50362	validated
62ed3d30-2ada-4ba3-837f-ed28aae71186	62ed3d30-2ada-4ba3-837f-ed28aae71186/8ed856ea-6427-4ec2-9f2b-6fe7ba6d0658.mirbase21.mirnas.quantification.txt	c56faf6a028c8dc36a90aabfc8362369	50096	validated
6310acf6-d5a2-4bdd-b07b-c85f608fe344	6310acf6-d5a2-4bdd-b07b-c85f608fe344/74dda470-561e-46e8-b8f5-1db35a1a8d57.mirbase21.mirnas.quantification.txt	e742fa87292e52bee80313305b4ea3f1	50304	validated
63a2a785-0e85-4aeb-8387-689e7aca5512	63a2a785-0e85-4aeb-8387-689e7aca5512/3d1956a4-d722-411e-aa1b-96a11c0c3896.mirbase21.mirnas.quantification.txt	986cdab1167615385cd77faed6162969	50119	validated
63b04ad1-a611-4e9b-9dda-76b89eaca6f2	63b04ad1-a611-4e9b-9dda-76b89eaca6f2/9146d03c-caae-45f1-854c-693a91feebcc.mirbase21.mirnas.quantification.txt	27cdbe6926a00dc671f90e54d4cd4dd5	50254	validated
655ad715-4042-45aa-93da-691d864ce314	655ad715-4042-45aa-93da-691d864ce314/201fab39-e6f9-4d83-85e9-0da3b04a055e.mirbase21.mirnas.quantification.txt	4a2233f23160e33feae2712dc58adb6c	50169	validated
65b81f03-3ae7-438d-a44f-bdf7584b98dc	65b81f03-3ae7-438d-a44f-bdf7584b98dc/bd68c487-b414-4044-b0b5-ae497ef5aef4.mirbase21.mirnas.quantification.txt	c640c75bd36a11e4a2bd7ebfa5c74419	50412	validated
65bda2e4-35b7-4df4-9ab2-55b924fc34a5	65bda2e4-35b7-4df4-9ab2-55b924fc34a5/6711259e-af37-4616-a64b-74a5ac2be1c1.mirbase21.mirnas.quantification.txt	6c805298650232c0fc436b65239cf60c	50287	validated
65ca3335-ca74-47ce-af96-429573aee631	65ca3335-ca74-47ce-af96-429573aee631/82537d7c-0d32-45b9-a857-9d382cfb84bf.mirbase21.mirnas.quantification.txt	05a0dda3dc1a28435124101832818d14	50021	validated
66b97ab0-8a7d-4b80-985d-54a263f4732b	66b97ab0-8a7d-4b80-985d-54a263f4732b/f547fda0-870e-4e63-b45c-067f3220c1bd.mirbase21.mirnas.quantification.txt	d898c48074f010d4cabf10c7022e70a4	50242	validated
66fdb4aa-c090-4ef3-b7c3-4d2c186ad900	66fdb4aa-c090-4ef3-b7c3-4d2c186ad900/ca06de3a-de17-469f-9aa8-1e8dcf51e42c.mirbase21.mirnas.quantification.txt	83784f141811304923156d803b5a51ef	50177	validated
678edbd1-8955-4086-8865-dad3601a7ae5	678edbd1-8955-4086-8865-dad3601a7ae5/63ca1587-a9ce-4834-9a00-1bf294e65de3.mirbase21.mirnas.quantification.txt	689daa7ff32c64a9008d05f68a1dcadd	50038	validated
67aa0639-54aa-41a4-99ae-b677eab50ae0	67aa0639-54aa-41a4-99ae-b677eab50ae0/faf4e595-8d64-4b0b-90a9-cb8b20c4757d.mirbase21.mirnas.quantification.txt	b9d46ce5d487a82ec98ddb011eaa8e28	50026	validated
68202d26-768d-483d-a19e-0dcebdca5a53	68202d26-768d-483d-a19e-0dcebdca5a53/71292287-307a-479e-b5a1-b24af24e1851.mirbase21.mirnas.quantification.txt	5c9fd12251afa202dbe53f375c4c6e05	50207	validated
68515416-945f-4cb3-bced-478a4d466f89	68515416-945f-4cb3-bced-478a4d466f89/aa9e0740-949d-493d-a6c4-7bb3637699bf.mirbase21.mirnas.quantification.txt	3451e1c31f938ccda56a6cf1572f962c	49972	validated
68f4d15e-b9fe-4c5b-a753-092269a5fb87	68f4d15e-b9fe-4c5b-a753-092269a5fb87/0eb3e7d8-b60f-4cac-866a-84d04bfdd200.mirbase21.mirnas.quantification.txt	6fb518db285ff04d4ad1681e5c8587e6	50081	validated
69a2f7e2-6eec-4c60-83d1-bdc405618d6c	69a2f7e2-6eec-4c60-83d1-bdc405618d6c/38deba47-a01e-4670-8185-8cf09720916f.mirbase21.mirnas.quantification.txt	18559f77d310492e433eaaa445f6578c	50184	validated
69b6e56f-eb50-4fd2-9569-6617681150ab	69b6e56f-eb50-4fd2-9569-6617681150ab/36c345c7-afc3-4d61-8703-1cc20d3d8951.mirbase21.mirnas.quantification.txt	658fc2eebe660046ab1cfe764d042571	50110	validated
69daef0f-7224-4c63-81e9-76299f4d2c6c	69daef0f-7224-4c63-81e9-76299f4d2c6c/11409ae3-be94-41b6-aa99-b93aebd56a19.mirbase21.mirnas.quantification.txt	65831172fec395164b296dfc01dd4b19	50152	validated
6a240ba8-fb32-47a3-845a-238c9001bf06	6a240ba8-fb32-47a3-845a-238c9001bf06/6f529158-d89a-4a16-98cb-880ee035dbd0.mirbase21.mirnas.quantification.txt	b5af10e6e1fc754b7c9770af6e8a8753	50401	validated
6a565e4a-8135-4705-b9e5-328a08400a44	6a565e4a-8135-4705-b9e5-328a08400a44/46fe7d5c-78fb-467c-ae4f-a030b2ee8d47.mirbase21.mirnas.quantification.txt	cee01c48ce5ddd1f76cac2fe15af11c1	50108	validated
6af224be-d699-4d2e-95d9-0366964b353c	6af224be-d699-4d2e-95d9-0366964b353c/58006c06-10a6-4095-ad33-0cb5c86df1f5.mirbase21.mirnas.quantification.txt	d2d778c2d7c10250b6104f9bc2bf9984	50348	validated
6bbd77ea-6348-4814-8382-811a34ce5b91	6bbd77ea-6348-4814-8382-811a34ce5b91/c3eae654-4879-47cf-aa5d-83debdc03ad5.mirbase21.mirnas.quantification.txt	39630bcc519d8c0dabb86cd463a8fa76	50162	validated
6c0d6df9-96f3-4b10-be50-7590868c0188	6c0d6df9-96f3-4b10-be50-7590868c0188/797a35e5-6092-4c96-badf-222476519f0e.mirbase21.mirnas.quantification.txt	911dbb02932d96625d007f04154ae9f3	50095	validated
6c6aca69-780d-4f8e-b555-b76ef5f03e56	6c6aca69-780d-4f8e-b555-b76ef5f03e56/ec697076-e555-43b7-a638-d47d9c58a847.mirbase21.mirnas.quantification.txt	d20b75940043af1a73f908f0c5b49a62	50297	validated
6ced5082-68c1-41a7-9b44-6eded94f8551	6ced5082-68c1-41a7-9b44-6eded94f8551/ba24a843-cd9a-4a2f-a75b-7c1de4cfa442.mirbase21.mirnas.quantification.txt	076d320a5fca8512077d4dc4f42be8f0	50181	validated
6d0d9db3-ecbf-41cc-99a7-dc652fa3bb42	6d0d9db3-ecbf-41cc-99a7-dc652fa3bb42/2511be7a-ce71-4d81-960c-c1b67bc4d7ae.mirbase21.mirnas.quantification.txt	4aa0e082476da556f33637212e474db0	50190	validated
6e4ec82f-874d-437c-8265-5722ff41e9e5	6e4ec82f-874d-437c-8265-5722ff41e9e5/98d67bbe-2c10-4933-abff-a003865c4bdf.mirbase21.mirnas.quantification.txt	e2184a8ff27112028e7b14af2a4c9f52	50187	validated
6f2459a6-22d8-447c-bb97-eade6d306193	6f2459a6-22d8-447c-bb97-eade6d306193/9f0c50b0-8094-40df-aef8-93544bdb126d.mirbase21.mirnas.quantification.txt	a5690b318d9be4a3cf038c1f0250c1bb	50311	validated
6f75d4d3-bbdb-4267-8eb6-e939aa619e1a	6f75d4d3-bbdb-4267-8eb6-e939aa619e1a/0f698163-d480-41dd-b90c-2ac432d5c9be.mirbase21.mirnas.quantification.txt	0a546451ef5f3bbdd6fdb510e2faf20b	50273	validated
6fed8589-b8db-4000-a6df-386b9d6c51eb	6fed8589-b8db-4000-a6df-386b9d6c51eb/99b32588-3a84-4344-ae1f-6bcaa5557be6.mirbase21.mirnas.quantification.txt	72bf3e19199264f755eecf2f689a8ee2	50341	validated
7049dc1c-2d1a-4284-9598-a9d21072e166	7049dc1c-2d1a-4284-9598-a9d21072e166/0013ff55-96d6-4f7d-ad1b-82bfdd7fe9a2.mirbase21.mirnas.quantification.txt	53d0f8a57f8f7881ee84dcaa814eb77c	50246	validated
7149477d-1ec7-4d2f-bb85-63bd7bd9c79f	7149477d-1ec7-4d2f-bb85-63bd7bd9c79f/7e1b42f5-c577-4747-a5f7-e026ee94218c.mirbase21.mirnas.quantification.txt	c1affcbe89994111a4444dcd531ff8ef	50226	validated
